2024-02-01 20:07:43,133 p=62 u=avd n=ansible | PLAY [Manage Arista EOS EVPN/VXLAN Configuration] *********************************************************************************************************************
2024-03-08 01:08:00,510 p=21954 u=avd n=ansible | ok: [RE-AVD-Spine1]
2024-03-08 01:08:00,518 p=21954 u=avd n=ansible | TASK [arista.avd.eos_designs : Generate YAML file with hostvars (only for debugging)] *****************************************************************************************************************************************
2024-03-08 01:08:01,659 p=21954 u=avd n=ansible | ok: [RE-AVD-Spine3 -> localhost]
2024-03-08 01:08:01,682 p=21954 u=avd n=ansible | ok: [RE-AVD-Spine1 -> localhost]
2024-03-08 01:08:01,735 p=21954 u=avd n=ansible | ok: [RE-AVD-Leaf1A -> localhost]
2024-03-08 01:08:01,781 p=21954 u=avd n=ansible | ok: [RE-AVD-Spine2 -> localhost]
2024-03-08 01:08:01,827 p=21954 u=avd n=ansible | ok: [RE-AVD-Spine4 -> localhost]
2024-03-08 01:08:01,897 p=21954 u=avd n=ansible | ok: [RE-AVD-Leaf1B -> localhost]
2024-03-08 01:08:02,022 p=21954 u=avd n=ansible | ok: [RE-AVD-Leaf2A -> localhost]
2024-03-08 01:08:02,042 p=21954 u=avd n=ansible | ok: [RE-AVD-Leaf2B -> localhost]
2024-03-08 01:08:02,644 p=21954 u=avd n=ansible | ok: [RE-AVD-BrdrLeaf1A -> localhost]
2024-03-08 01:08:02,657 p=21954 u=avd n=ansible | ok: [RE-AVD-BrdrLeaf1B -> localhost]
2024-03-08 01:08:02,702 p=21954 u=avd n=ansible | ok: [RE-AVD-L2Leaf1A -> localhost]
2024-03-08 01:08:02,730 p=21954 u=avd n=ansible | ok: [RE-AVD-L2Leaf1B -> localhost]
2024-03-08 01:08:02,802 p=21954 u=avd n=ansible | ok: [RE-AVD-L2Leaf2A -> localhost]
2024-03-08 01:08:02,844 p=21954 u=avd n=ansible | ok: [RE-AVD-L2Leaf2B -> localhost]
2024-03-08 01:08:02,904 p=21954 u=avd n=ansible | TASK [arista.avd.eos_designs : Generate device configuration in structured format] ********************************************************************************************************************************************
2024-03-08 01:08:04,367 p=21954 u=avd n=ansible | changed: [RE-AVD-Spine3 -> localhost]
2024-03-08 01:08:04,670 p=21954 u=avd n=ansible | changed: [RE-AVD-Leaf2A -> localhost]
2024-03-08 01:08:04,789 p=21954 u=avd n=ansible | changed: [RE-AVD-Spine1 -> localhost]
2024-03-08 01:08:04,807 p=21954 u=avd n=ansible | changed: [RE-AVD-Spine2 -> localhost]
2024-03-08 01:08:04,874 p=21954 u=avd n=ansible | changed: [RE-AVD-Leaf1B -> localhost]
2024-03-08 01:08:04,916 p=21954 u=avd n=ansible | changed: [RE-AVD-Spine4 -> localhost]
2024-03-08 01:08:04,951 p=21954 u=avd n=ansible | changed: [RE-AVD-Leaf1A -> localhost]
2024-03-08 01:08:05,062 p=21954 u=avd n=ansible | changed: [RE-AVD-Leaf2B -> localhost]
2024-03-08 01:08:05,803 p=21954 u=avd n=ansible | changed: [RE-AVD-BrdrLeaf1A -> localhost]
2024-03-08 01:08:05,852 p=21954 u=avd n=ansible | changed: [RE-AVD-L2Leaf1A -> localhost]
2024-03-08 01:08:05,853 p=21954 u=avd n=ansible | changed: [RE-AVD-L2Leaf1B -> localhost]
2024-03-08 01:08:05,855 p=21954 u=avd n=ansible | changed: [RE-AVD-BrdrLeaf1B -> localhost]
2024-03-08 01:08:05,924 p=21954 u=avd n=ansible | changed: [RE-AVD-L2Leaf2A -> localhost]
2024-03-08 01:08:05,928 p=21954 u=avd n=ansible | changed: [RE-AVD-L2Leaf2B -> localhost]
2024-03-08 01:08:05,937 p=21954 u=avd n=ansible | TASK [arista.avd.eos_designs : Generate fabric documentation] *****************************************************************************************************************************************************************
2024-03-08 01:08:07,174 p=21954 u=avd n=ansible | ok: [RE-AVD-Spine1 -> localhost]
2024-03-08 01:08:07,186 p=21954 u=avd n=ansible | TASK [arista.avd.eos_designs : Generate fabric point-to-point links summary in csv format.] ***********************************************************************************************************************************
2024-03-08 01:08:08,112 p=21954 u=avd n=ansible | ok: [RE-AVD-Spine1 -> localhost]
2024-03-08 01:08:08,122 p=21954 u=avd n=ansible | TASK [arista.avd.eos_designs : Generate fabric topology in csv format.] *******************************************************************************************************************************************************
2024-03-08 01:08:08,880 p=21954 u=avd n=ansible | ok: [RE-AVD-Spine1 -> localhost]
2024-03-08 01:08:08,889 p=21954 u=avd n=ansible | TASK [arista.avd.eos_designs : Remove avd_switch_facts] ***********************************************************************************************************************************************************************
2024-03-08 01:08:08,906 p=21954 u=avd n=ansible | ok: [RE-AVD-Spine1]
2024-03-08 01:08:09,038 p=21954 u=avd n=ansible | TASK [arista.avd.eos_cli_config_gen : Verify Requirements] ********************************************************************************************************************************************************************
2024-03-08 01:08:09,063 p=21954 u=avd n=ansible | skipping: [RE-AVD-Spine1]
2024-03-08 01:08:09,070 p=21954 u=avd n=ansible | TASK [arista.avd.eos_cli_config_gen : Create required output directories if not present] **************************************************************************************************************************************
2024-03-08 01:08:09,379 p=21954 u=avd n=ansible | ok: [RE-AVD-Spine1 -> localhost] => (item=/home/avd/projects/inventory/intended/structured_configs)
2024-03-08 01:08:09,649 p=21954 u=avd n=ansible | ok: [RE-AVD-Spine1 -> localhost] => (item=/home/avd/projects/inventory/documentation)
2024-03-08 01:08:09,914 p=21954 u=avd n=ansible | ok: [RE-AVD-Spine1 -> localhost] => (item=/home/avd/projects/inventory/intended/configs)
2024-03-08 01:08:10,175 p=21954 u=avd n=ansible | ok: [RE-AVD-Spine1 -> localhost] => (item=/home/avd/projects/inventory/documentation/devices)
2024-03-08 01:08:10,182 p=21954 u=avd n=ansible | TASK [arista.avd.eos_cli_config_gen : Include device intended structure configuration variables] ******************************************************************************************************************************
2024-03-08 01:08:10,216 p=21954 u=avd n=ansible | skipping: [RE-AVD-Spine1]
2024-03-08 01:08:10,229 p=21954 u=avd n=ansible | skipping: [RE-AVD-Spine2]
2024-03-08 01:08:10,241 p=21954 u=avd n=ansible | skipping: [RE-AVD-Spine3]
2024-03-08 01:08:10,253 p=21954 u=avd n=ansible | skipping: [RE-AVD-Spine4]
2024-03-08 01:08:10,265 p=21954 u=avd n=ansible | skipping: [RE-AVD-Leaf1A]
2024-03-08 01:08:10,278 p=21954 u=avd n=ansible | skipping: [RE-AVD-Leaf1B]
2024-03-08 01:08:10,290 p=21954 u=avd n=ansible | skipping: [RE-AVD-Leaf2A]
2024-03-08 01:08:10,301 p=21954 u=avd n=ansible | skipping: [RE-AVD-Leaf2B]
2024-03-08 01:08:10,313 p=21954 u=avd n=ansible | skipping: [RE-AVD-BrdrLeaf1A]
2024-03-08 01:08:10,324 p=21954 u=avd n=ansible | skipping: [RE-AVD-BrdrLeaf1B]
2024-03-08 01:08:10,336 p=21954 u=avd n=ansible | skipping: [RE-AVD-L2Leaf1A]
2024-03-08 01:08:10,337 p=21954 u=avd n=ansible | skipping: [RE-AVD-L2Leaf1B]
2024-03-08 01:08:10,344 p=21954 u=avd n=ansible | skipping: [RE-AVD-L2Leaf2A]
2024-03-08 01:08:10,356 p=21954 u=avd n=ansible | skipping: [RE-AVD-L2Leaf2B]
2024-03-08 01:08:10,454 p=21954 u=avd n=ansible | TASK [arista.avd.eos_cli_config_gen : Generate eos intended configuration] ****************************************************************************************************************************************************
2024-03-08 01:08:13,221 p=21954 u=avd n=ansible | changed: [RE-AVD-Leaf1A -> localhost]
2024-03-08 01:08:13,345 p=21954 u=avd n=ansible | changed: [RE-AVD-Spine1 -> localhost]
2024-03-08 01:08:13,608 p=21954 u=avd n=ansible | changed: [RE-AVD-Spine3 -> localhost]
2024-03-08 01:08:13,734 p=21954 u=avd n=ansible | changed: [RE-AVD-Leaf1B -> localhost]
2024-03-08 01:08:13,770 p=21954 u=avd n=ansible | changed: [RE-AVD-Spine4 -> localhost]
2024-03-08 01:08:13,933 p=21954 u=avd n=ansible | changed: [RE-AVD-Spine2 -> localhost]
2024-03-08 01:08:13,937 p=21954 u=avd n=ansible | changed: [RE-AVD-Leaf2A -> localhost]
2024-03-08 01:08:14,261 p=21954 u=avd n=ansible | changed: [RE-AVD-Leaf2B -> localhost]
2024-03-08 01:08:15,766 p=21954 u=avd n=ansible | changed: [RE-AVD-BrdrLeaf1B -> localhost]
2024-03-08 01:08:15,845 p=21954 u=avd n=ansible | changed: [RE-AVD-BrdrLeaf1A -> localhost]
2024-03-08 01:08:15,937 p=21954 u=avd n=ansible | changed: [RE-AVD-L2Leaf1A -> localhost]
2024-03-08 01:08:15,990 p=21954 u=avd n=ansible | changed: [RE-AVD-L2Leaf1B -> localhost]
2024-03-08 01:08:16,110 p=21954 u=avd n=ansible | changed: [RE-AVD-L2Leaf2A -> localhost]
2024-03-08 01:08:16,266 p=21954 u=avd n=ansible | changed: [RE-AVD-L2Leaf2B -> localhost]
2024-03-08 01:08:16,275 p=21954 u=avd n=ansible | TASK [arista.avd.eos_cli_config_gen : Generate device documentation] **********************************************************************************************************************************************************
2024-03-08 01:08:19,564 p=21954 u=avd n=ansible | changed: [RE-AVD-Spine3 -> localhost]
2024-03-08 01:08:19,598 p=21954 u=avd n=ansible | changed: [RE-AVD-Spine1 -> localhost]
2024-03-08 01:08:19,945 p=21954 u=avd n=ansible | changed: [RE-AVD-Leaf2A -> localhost]
2024-03-08 01:08:20,160 p=21954 u=avd n=ansible | changed: [RE-AVD-Leaf1A -> localhost]
2024-03-08 01:08:20,437 p=21954 u=avd n=ansible | changed: [RE-AVD-Spine4 -> localhost]
2024-03-08 01:08:20,621 p=21954 u=avd n=ansible | changed: [RE-AVD-Leaf1B -> localhost]
2024-03-08 01:08:20,636 p=21954 u=avd n=ansible | changed: [RE-AVD-Spine2 -> localhost]
2024-03-08 01:08:21,021 p=21954 u=avd n=ansible | changed: [RE-AVD-Leaf2B -> localhost]
2024-03-08 01:08:22,423 p=21954 u=avd n=ansible | changed: [RE-AVD-L2Leaf1A -> localhost]
2024-03-08 01:08:22,499 p=21954 u=avd n=ansible | ok: [RE-AVD-BrdrLeaf1A -> localhost]
2024-03-08 01:08:22,602 p=21954 u=avd n=ansible | ok: [RE-AVD-BrdrLeaf1B -> localhost]
2024-03-08 01:08:22,744 p=21954 u=avd n=ansible | changed: [RE-AVD-L2Leaf2A -> localhost]
2024-03-08 01:08:22,946 p=21954 u=avd n=ansible | changed: [RE-AVD-L2Leaf1B -> localhost]
2024-03-08 01:08:23,026 p=21954 u=avd n=ansible | changed: [RE-AVD-L2Leaf2B -> localhost]
2024-03-08 01:08:23,326 p=21954 u=avd n=ansible | PLAY [Configuration deployment with CVaaS] ************************************************************************************************************************************************************************************
2024-03-08 01:08:23,336 p=21954 u=avd n=ansible | TASK [arista.avd.eos_config_deploy_cvp : Create required output directories if not present] ***********************************************************************************************************************************
2024-03-08 01:08:23,618 p=21954 u=avd n=ansible | changed: [cvaas -> localhost] => (item=/home/avd/projects/inventory/intended/structured_configs/cvp)
2024-03-08 01:08:23,623 p=21954 u=avd n=ansible | TASK [arista.avd.eos_config_deploy_cvp : Verify Requirements] *****************************************************************************************************************************************************************
2024-03-08 01:08:23,677 p=21954 u=avd n=ansible | AVD version 4.6.0
2024-03-08 01:08:23,679 p=21954 u=avd n=ansible | Use -v for details.
2024-03-08 01:08:23,733 p=21954 u=avd n=ansible | ok: [cvaas -> localhost]
2024-03-08 01:08:23,738 p=21954 u=avd n=ansible | TASK [arista.avd.eos_config_deploy_cvp : Start creation/update process.] ******************************************************************************************************************************************************
2024-03-08 01:08:23,801 p=21954 u=avd n=ansible | included: /home/avd/.ansible/collections/ansible_collections/arista/avd/roles/eos_config_deploy_cvp/tasks/v3/main.yml for cvaas
2024-03-08 01:08:23,806 p=21954 u=avd n=ansible | TASK [arista.avd.eos_config_deploy_cvp : Generate intended variables] *********************************************************************************************************************************************************
2024-03-08 01:08:24,459 p=21954 u=avd n=ansible | platform_type is set to eos
2024-03-08 01:08:24,796 p=21954 u=avd n=ansible | ok: [cvaas]
2024-03-08 01:08:24,802 p=21954 u=avd n=ansible | TASK [arista.avd.eos_config_deploy_cvp : Build DEVICES and CONTAINER definition for cvaas] ************************************************************************************************************************************
2024-03-08 01:08:25,473 p=21954 u=avd n=ansible | changed: [cvaas -> localhost]
2024-03-08 01:08:25,488 p=21954 u=avd n=ansible | PLAY RECAP ********************************************************************************************************************************************************************************************************************
2024-03-08 01:08:25,488 p=21954 u=avd n=ansible | RE-AVD-BrdrLeaf1A          : ok=4    changed=2    unreachable=0    failed=0    skipped=1    rescued=0    ignored=0   
2024-03-08 01:08:25,489 p=21954 u=avd n=ansible | RE-AVD-BrdrLeaf1B          : ok=4    changed=2    unreachable=0    failed=0    skipped=1    rescued=0    ignored=0   
2024-03-08 01:08:25,489 p=21954 u=avd n=ansible | RE-AVD-L2Leaf1A            : ok=4    changed=3    unreachable=0    failed=0    skipped=1    rescued=0    ignored=0   
2024-03-08 01:08:25,489 p=21954 u=avd n=ansible | RE-AVD-L2Leaf1B            : ok=4    changed=3    unreachable=0    failed=0    skipped=1    rescued=0    ignored=0   
2024-03-08 01:08:25,489 p=21954 u=avd n=ansible | RE-AVD-L2Leaf2A            : ok=4    changed=3    unreachable=0    failed=0    skipped=1    rescued=0    ignored=0   
2024-03-08 01:08:25,490 p=21954 u=avd n=ansible | RE-AVD-L2Leaf2B            : ok=4    changed=3    unreachable=0    failed=0    skipped=1    rescued=0    ignored=0   
2024-03-08 01:08:25,490 p=21954 u=avd n=ansible | RE-AVD-Leaf1A              : ok=4    changed=3    unreachable=0    failed=0    skipped=1    rescued=0    ignored=0   
2024-03-08 01:08:25,490 p=21954 u=avd n=ansible | RE-AVD-Leaf1B              : ok=4    changed=3    unreachable=0    failed=0    skipped=1    rescued=0    ignored=0   
2024-03-08 01:08:25,491 p=21954 u=avd n=ansible | RE-AVD-Leaf2A              : ok=4    changed=3    unreachable=0    failed=0    skipped=1    rescued=0    ignored=0   
2024-03-08 01:08:25,491 p=21954 u=avd n=ansible | RE-AVD-Leaf2B              : ok=4    changed=3    unreachable=0    failed=0    skipped=1    rescued=0    ignored=0   
2024-03-08 01:08:25,491 p=21954 u=avd n=ansible | RE-AVD-Spine1              : ok=12   changed=3    unreachable=0    failed=0    skipped=2    rescued=0    ignored=0   
2024-03-08 01:08:25,491 p=21954 u=avd n=ansible | RE-AVD-Spine2              : ok=4    changed=3    unreachable=0    failed=0    skipped=1    rescued=0    ignored=0   
2024-03-08 01:08:25,492 p=21954 u=avd n=ansible | RE-AVD-Spine3              : ok=4    changed=3    unreachable=0    failed=0    skipped=1    rescued=0    ignored=0   
2024-03-08 01:08:25,492 p=21954 u=avd n=ansible | RE-AVD-Spine4              : ok=4    changed=3    unreachable=0    failed=0    skipped=1    rescued=0    ignored=0   
2024-03-08 01:08:25,492 p=21954 u=avd n=ansible | cvaas                      : ok=5    changed=2    unreachable=0    failed=0    skipped=0    rescued=0    ignored=0   
2024-03-08 01:10:24,432 p=24421 u=avd n=ansible | persistent connection idle timeout triggered, timeout value is 120 secs.
See the timeout setting options in the Network Debug and Troubleshooting Guide.
2024-03-08 01:10:24,551 p=24421 u=avd n=ansible | shutdown complete
2024-03-08 01:10:37,012 p=24510 u=avd n=ansible | PLAY [Manage Arista EOS EVPN/VXLAN Configuration] *****************************************************************************************************************************************************************************
2024-03-08 01:10:37,213 p=24510 u=avd n=ansible | TASK [arista.avd.eos_designs : Verify Requirements] ***************************************************************************************************************************************************************************
2024-03-08 01:10:37,274 p=24510 u=avd n=ansible | AVD version 4.6.0
2024-03-08 01:10:37,275 p=24510 u=avd n=ansible | Use -v for details.
2024-03-08 01:10:37,299 p=24510 u=avd n=ansible | ok: [RE-AVD-Spine1 -> localhost]
2024-03-08 01:10:37,305 p=24510 u=avd n=ansible | TASK [arista.avd.eos_designs : Create required output directories if not present] *********************************************************************************************************************************************
2024-03-08 01:10:37,672 p=24510 u=avd n=ansible | ok: [RE-AVD-Spine1 -> localhost] => (item=/home/avd/projects/inventory/intended/structured_configs)
2024-03-08 01:10:37,903 p=24510 u=avd n=ansible | ok: [RE-AVD-Spine1 -> localhost] => (item=/home/avd/projects/inventory/documentation/fabric)
2024-03-08 01:10:37,966 p=24510 u=avd n=ansible | TASK [arista.avd.eos_designs : Set eos_designs facts] *************************************************************************************************************************************************************************
2024-03-08 01:10:38,175 p=24510 u=avd n=ansible | ok: [RE-AVD-Spine1]
2024-03-08 01:10:38,182 p=24510 u=avd n=ansible | TASK [arista.avd.eos_designs : Generate YAML file with hostvars (only for debugging)] *****************************************************************************************************************************************
2024-03-08 01:10:39,171 p=24510 u=avd n=ansible | ok: [RE-AVD-Spine4 -> localhost]
2024-03-08 01:10:39,213 p=24510 u=avd n=ansible | ok: [RE-AVD-Leaf2A -> localhost]
2024-03-08 01:10:39,231 p=24510 u=avd n=ansible | ok: [RE-AVD-Leaf1B -> localhost]
2024-03-08 01:10:39,330 p=24510 u=avd n=ansible | ok: [RE-AVD-Spine1 -> localhost]
2024-03-08 01:10:39,352 p=24510 u=avd n=ansible | ok: [RE-AVD-Spine2 -> localhost]
2024-03-08 01:10:39,375 p=24510 u=avd n=ansible | ok: [RE-AVD-Leaf2B -> localhost]
2024-03-08 01:10:39,386 p=24510 u=avd n=ansible | ok: [RE-AVD-Leaf1A -> localhost]
2024-03-08 01:10:39,394 p=24510 u=avd n=ansible | ok: [RE-AVD-Spine3 -> localhost]
2024-03-08 01:10:39,931 p=24510 u=avd n=ansible | ok: [RE-AVD-BrdrLeaf1A -> localhost]
2024-03-08 01:10:39,966 p=24510 u=avd n=ansible | ok: [RE-AVD-L2Leaf1A -> localhost]
2024-03-08 01:10:39,997 p=24510 u=avd n=ansible | ok: [RE-AVD-BrdrLeaf1B -> localhost]
2024-03-08 01:10:40,094 p=24510 u=avd n=ansible | ok: [RE-AVD-L2Leaf2B -> localhost]
2024-03-08 01:10:40,099 p=24510 u=avd n=ansible | ok: [RE-AVD-L2Leaf2A -> localhost]
2024-03-08 01:10:40,185 p=24510 u=avd n=ansible | ok: [RE-AVD-L2Leaf1B -> localhost]
2024-03-08 01:10:40,235 p=24510 u=avd n=ansible | TASK [arista.avd.eos_designs : Generate device configuration in structured format] ********************************************************************************************************************************************
2024-03-08 01:10:41,343 p=24510 u=avd n=ansible | ok: [RE-AVD-Spine2 -> localhost]
2024-03-08 01:10:41,380 p=24510 u=avd n=ansible | ok: [RE-AVD-Leaf1B -> localhost]
2024-03-08 01:10:41,492 p=24510 u=avd n=ansible | ok: [RE-AVD-Spine1 -> localhost]
2024-03-08 01:10:41,523 p=24510 u=avd n=ansible | ok: [RE-AVD-Leaf1A -> localhost]
2024-03-08 01:10:41,613 p=24510 u=avd n=ansible | ok: [RE-AVD-Spine3 -> localhost]
2024-03-08 01:10:41,651 p=24510 u=avd n=ansible | ok: [RE-AVD-Leaf2A -> localhost]
2024-03-08 01:10:41,708 p=24510 u=avd n=ansible | ok: [RE-AVD-Spine4 -> localhost]
2024-03-08 01:10:41,711 p=24510 u=avd n=ansible | ok: [RE-AVD-Leaf2B -> localhost]
2024-03-08 01:10:42,337 p=24510 u=avd n=ansible | ok: [RE-AVD-BrdrLeaf1A -> localhost]
2024-03-08 01:10:42,377 p=24510 u=avd n=ansible | ok: [RE-AVD-L2Leaf1A -> localhost]
2024-03-08 01:10:42,398 p=24510 u=avd n=ansible | ok: [RE-AVD-BrdrLeaf1B -> localhost]
2024-03-08 01:10:42,468 p=24510 u=avd n=ansible | ok: [RE-AVD-L2Leaf1B -> localhost]
2024-03-08 01:10:42,573 p=24510 u=avd n=ansible | ok: [RE-AVD-L2Leaf2B -> localhost]
2024-03-08 01:10:42,575 p=24510 u=avd n=ansible | ok: [RE-AVD-L2Leaf2A -> localhost]
2024-03-08 01:10:42,582 p=24510 u=avd n=ansible | TASK [arista.avd.eos_designs : Generate fabric documentation] *****************************************************************************************************************************************************************
2024-03-08 01:10:43,567 p=24510 u=avd n=ansible | ok: [RE-AVD-Spine1 -> localhost]
2024-03-08 01:10:43,575 p=24510 u=avd n=ansible | TASK [arista.avd.eos_designs : Generate fabric point-to-point links summary in csv format.] ***********************************************************************************************************************************
2024-03-08 01:10:44,369 p=24510 u=avd n=ansible | ok: [RE-AVD-Spine1 -> localhost]
2024-03-08 01:10:44,377 p=24510 u=avd n=ansible | TASK [arista.avd.eos_designs : Generate fabric topology in csv format.] *******************************************************************************************************************************************************
2024-03-08 01:10:45,042 p=24510 u=avd n=ansible | ok: [RE-AVD-Spine1 -> localhost]
2024-03-08 01:10:45,051 p=24510 u=avd n=ansible | TASK [arista.avd.eos_designs : Remove avd_switch_facts] ***********************************************************************************************************************************************************************
2024-03-08 01:10:45,064 p=24510 u=avd n=ansible | ok: [RE-AVD-Spine1]
2024-03-08 01:10:45,131 p=24510 u=avd n=ansible | TASK [arista.avd.eos_cli_config_gen : Verify Requirements] ********************************************************************************************************************************************************************
2024-03-08 01:10:45,150 p=24510 u=avd n=ansible | skipping: [RE-AVD-Spine1]
2024-03-08 01:10:45,155 p=24510 u=avd n=ansible | TASK [arista.avd.eos_cli_config_gen : Create required output directories if not present] **************************************************************************************************************************************
2024-03-08 01:10:45,430 p=24510 u=avd n=ansible | ok: [RE-AVD-Spine1 -> localhost] => (item=/home/avd/projects/inventory/intended/structured_configs)
2024-03-08 01:10:45,689 p=24510 u=avd n=ansible | ok: [RE-AVD-Spine1 -> localhost] => (item=/home/avd/projects/inventory/documentation)
2024-03-08 01:10:45,939 p=24510 u=avd n=ansible | ok: [RE-AVD-Spine1 -> localhost] => (item=/home/avd/projects/inventory/intended/configs)
2024-03-08 01:10:46,186 p=24510 u=avd n=ansible | ok: [RE-AVD-Spine1 -> localhost] => (item=/home/avd/projects/inventory/documentation/devices)
2024-03-08 01:10:46,194 p=24510 u=avd n=ansible | TASK [arista.avd.eos_cli_config_gen : Include device intended structure configuration variables] ******************************************************************************************************************************
2024-03-08 01:10:46,226 p=24510 u=avd n=ansible | skipping: [RE-AVD-Spine1]
2024-03-08 01:10:46,239 p=24510 u=avd n=ansible | skipping: [RE-AVD-Spine2]
2024-03-08 01:10:46,252 p=24510 u=avd n=ansible | skipping: [RE-AVD-Spine3]
2024-03-08 01:10:46,275 p=24510 u=avd n=ansible | skipping: [RE-AVD-Spine4]
2024-03-08 01:10:46,302 p=24510 u=avd n=ansible | skipping: [RE-AVD-Leaf1A]
2024-03-08 01:10:46,329 p=24510 u=avd n=ansible | skipping: [RE-AVD-Leaf1B]
2024-03-08 01:10:46,347 p=24510 u=avd n=ansible | skipping: [RE-AVD-Leaf2A]
2024-03-08 01:10:46,358 p=24510 u=avd n=ansible | skipping: [RE-AVD-Leaf2B]
2024-03-08 01:10:46,372 p=24510 u=avd n=ansible | skipping: [RE-AVD-BrdrLeaf1A]
2024-03-08 01:10:46,383 p=24510 u=avd n=ansible | skipping: [RE-AVD-BrdrLeaf1B]
2024-03-08 01:10:46,395 p=24510 u=avd n=ansible | skipping: [RE-AVD-L2Leaf1A]
2024-03-08 01:10:46,397 p=24510 u=avd n=ansible | skipping: [RE-AVD-L2Leaf1B]
2024-03-08 01:10:46,404 p=24510 u=avd n=ansible | skipping: [RE-AVD-L2Leaf2A]
2024-03-08 01:10:46,415 p=24510 u=avd n=ansible | skipping: [RE-AVD-L2Leaf2B]
2024-03-08 01:10:46,510 p=24510 u=avd n=ansible | TASK [arista.avd.eos_cli_config_gen : Generate eos intended configuration] ****************************************************************************************************************************************************
2024-03-08 01:10:49,039 p=24510 u=avd n=ansible | ok: [RE-AVD-Spine1 -> localhost]
2024-03-08 01:10:49,178 p=24510 u=avd n=ansible | ok: [RE-AVD-Spine2 -> localhost]
2024-03-08 01:10:49,496 p=24510 u=avd n=ansible | ok: [RE-AVD-Leaf2A -> localhost]
2024-03-08 01:10:49,587 p=24510 u=avd n=ansible | ok: [RE-AVD-Spine3 -> localhost]
2024-03-08 01:10:49,614 p=24510 u=avd n=ansible | ok: [RE-AVD-Leaf1A -> localhost]
2024-03-08 01:10:49,636 p=24510 u=avd n=ansible | ok: [RE-AVD-Leaf2B -> localhost]
2024-03-08 01:10:49,946 p=24510 u=avd n=ansible | ok: [RE-AVD-Spine4 -> localhost]
2024-03-08 01:10:50,475 p=24510 u=avd n=ansible | ok: [RE-AVD-Leaf1B -> localhost]
2024-03-08 01:10:51,226 p=24510 u=avd n=ansible | ok: [RE-AVD-BrdrLeaf1B -> localhost]
2024-03-08 01:10:51,383 p=24510 u=avd n=ansible | ok: [RE-AVD-BrdrLeaf1A -> localhost]
2024-03-08 01:10:51,485 p=24510 u=avd n=ansible | ok: [RE-AVD-L2Leaf1A -> localhost]
2024-03-08 01:10:51,679 p=24510 u=avd n=ansible | ok: [RE-AVD-L2Leaf1B -> localhost]
2024-03-08 01:10:51,726 p=24510 u=avd n=ansible | ok: [RE-AVD-L2Leaf2A -> localhost]
2024-03-08 01:10:51,885 p=24510 u=avd n=ansible | ok: [RE-AVD-L2Leaf2B -> localhost]
2024-03-08 01:10:51,895 p=24510 u=avd n=ansible | TASK [arista.avd.eos_cli_config_gen : Generate device documentation] **********************************************************************************************************************************************************
2024-03-08 01:10:55,268 p=24510 u=avd n=ansible | ok: [RE-AVD-Spine1 -> localhost]
2024-03-08 01:10:55,290 p=24510 u=avd n=ansible | ok: [RE-AVD-Spine2 -> localhost]
2024-03-08 01:10:55,558 p=24510 u=avd n=ansible | ok: [RE-AVD-Leaf1A -> localhost]
2024-03-08 01:10:55,760 p=24510 u=avd n=ansible | ok: [RE-AVD-Spine3 -> localhost]
2024-03-08 01:10:55,964 p=24510 u=avd n=ansible | ok: [RE-AVD-Spine4 -> localhost]
2024-03-08 01:10:55,985 p=24510 u=avd n=ansible | ok: [RE-AVD-Leaf2B -> localhost]
2024-03-08 01:10:56,053 p=24510 u=avd n=ansible | ok: [RE-AVD-Leaf1B -> localhost]
2024-03-08 01:10:56,231 p=24510 u=avd n=ansible | ok: [RE-AVD-Leaf2A -> localhost]
2024-03-08 01:10:58,106 p=24510 u=avd n=ansible | ok: [RE-AVD-L2Leaf1B -> localhost]
2024-03-08 01:10:58,129 p=24510 u=avd n=ansible | ok: [RE-AVD-L2Leaf1A -> localhost]
2024-03-08 01:10:58,232 p=24510 u=avd n=ansible | ok: [RE-AVD-L2Leaf2B -> localhost]
2024-03-08 01:10:58,279 p=24510 u=avd n=ansible | ok: [RE-AVD-BrdrLeaf1B -> localhost]
2024-03-08 01:10:58,290 p=24510 u=avd n=ansible | ok: [RE-AVD-L2Leaf2A -> localhost]
2024-03-08 01:10:58,408 p=24510 u=avd n=ansible | ok: [RE-AVD-BrdrLeaf1A -> localhost]
2024-03-08 01:10:58,723 p=24510 u=avd n=ansible | PLAY [Configuration deployment with CVaaS] ************************************************************************************************************************************************************************************
2024-03-08 01:10:58,734 p=24510 u=avd n=ansible | TASK [arista.avd.eos_config_deploy_cvp : Create required output directories if not present] ***********************************************************************************************************************************
2024-03-08 01:10:59,018 p=24510 u=avd n=ansible | ok: [cvaas -> localhost] => (item=/home/avd/projects/inventory/intended/structured_configs/cvp)
2024-03-08 01:10:59,023 p=24510 u=avd n=ansible | TASK [arista.avd.eos_config_deploy_cvp : Verify Requirements] *****************************************************************************************************************************************************************
2024-03-08 01:10:59,065 p=24510 u=avd n=ansible | AVD version 4.6.0
2024-03-08 01:10:59,066 p=24510 u=avd n=ansible | Use -v for details.
2024-03-08 01:10:59,088 p=24510 u=avd n=ansible | ok: [cvaas -> localhost]
2024-03-08 01:10:59,092 p=24510 u=avd n=ansible | TASK [arista.avd.eos_config_deploy_cvp : Start creation/update process.] ******************************************************************************************************************************************************
